user_id;app_name;age;gender;country;urban_rural;income_level;employment_status;education_level;relationship_status;has_children;exercise_hours_per_week;sleep_hours_per_night;diet_quality;smoking;alcohol_frequency;perceived_stress_score;self_reported_happiness;body_mass_index;blood_pressure_systolic;blood_pressure_diastolic;daily_steps_count;weekly_work_hours;hobbies_count;social_events_per_month;books_read_per_year;volunteer_hours_per_month;travel_frequency_per_year;daily_active_minutes_instagram;sessions_per_day;posts_created_per_week;reels_watched_per_day;stories_viewed_per_day;likes_given_per_day;comments_written_per_day;dms_sent_per_week;dms_received_per_week;ads_viewed_per_day;ads_clicked_per_day;time_on_feed_per_day;time_on_explore_per_day;time_on_messages_per_day;time_on_reels_per_day;followers_count;following_count;uses_premium_features;notification_response_rate;account_creation_year;last_login_date;average_session_length_minutes;content_type_preference;preferred_content_theme;privacy_setting_level;two_factor_auth_enabled;biometric_login_used;linked_accounts_count;subscription_status;user_engagement_score
149811;Instagram;50;Male;Canada;Urban;Low;Student;Other;Single;No;120;71;Average;No;Rarely;14;2;235;117;76;7775;287;2;6;12;107;3;2510;15;7;193;130;138;46;37;44;31;4;111;39;55;54;240;385;No;81;2018;23/01/2025;167;Live;Food;Private;Yes;No;4;Premium;10
751325;Instagram;43;Female;Australia;Urban;Upper-middle;Student;High school;In a relationship;No;46;68;Average;Former;Never;26;6;305;116;88;7956;439;4;6;9;16;3;1850;9;3;139;91;113;36;26;22;16;5;104;34;21;53;779;1311;No;45;2015;09/03/2025;206;Live;Tech;Friends only;Yes;No;5;Free;104
277772;Instagram;50;Prefer not to say;United States;Suburban;Lower-middle;Full-time employed;Bachelors;Married;No;64;67;Excellent;No;Rarely;6;1;217;150;95;8082;217;3;4;9;45;4;1600;9;4;141;101;96;29;26;23;23;5;82;44;20;39;1204;734;No;42;2010;03/06/2025;178;Reels;Food;Private;Yes;Yes;1;Free;103
392283;Instagram;16;Male;Australia;Urban;Lower-middle;Part-time;High school;In a relationship;No;71;69;Good;No;Rarely;11;3;235;145;99;7953;421;2;5;12;13;0;1780;20;7;230;108;121;26;24;20;29;4;92;22;33;68;3548;4552;No;7;2022;12/07/2025;89;Videos;Food;Private;No;Yes;5;Free;108
397424;Instagram;31;Female;Japan;Rural;Lower-middle;Freelancer;High school;Single;No;109;74;Poor;No;Never;3;4;310;134;69;7908;466;3;4;13;20;1;690;3;3;82;57;63;20;15;14;8;3;28;19;12;27;1720;703;No;34;2012;15/01/2025;230;Videos;Fashion;Public;Yes;Yes;2;Free;16
687443;Instagram;55;Female;United Kingdom;Suburban;Middle;Freelancer;High school;Married;No;70;68;Good;No;Daily;21;5;276;142;68;8156;316;2;3;11;40;3;2460;11;7;224;137;135;28;37;43;22;9;100;48;25;75;853;1421;No;44;2025;11/03/2025;224;Videos;Fitness;Friends only;Yes;No;0;Free;86
589432;Instagram;41;Male;Other;Rural;Lower-middle;Freelancer;Bachelors;Single;No;33;65;Good;No;Rarely;12;9;292;154;97;8015;363;4;5;7;11;2;50;1;1;29;20;24;6;9;11;2;0;2;1;1;1;5203;3787;No;17;2011;04/02/2025;50;Live;Food;Private;Yes;No;3;Free;65
365619;Instagram;34;Male;Brazil;Suburban;Upper-middle;Student;PhD;Single;Yes;103;99;Average;Former;Rarely;37;10;296;148;88;7998;529;1;3;7;29;6;2510;11;5;197;139;162;41;31;40;24;11;141;56;37;61;7446;9911;Yes;97;2019;03/07/2025;228;Videos;Food;Friends only;Yes;No;0;Business;103
489243;Instagram;65;Female;United Kingdom;Suburban;Middle;Full-time employed;High school;In a relationship;No;195;50;Very poor;No;Rarely;31;10;315;119;64;7754;344;1;1;11;58;3;1500;8;5;151;84;85;30;23;29;16;3;66;40;20;44;1703;1646;No;67;2019;31/10/2025;188;Live;Fitness;Friends only;Yes;Yes;2;Free;106
912974;Instagram;21;Male;United States;Suburban;Middle;Full-time employed;Some college;Single;No;22;65;Poor;No;Rarely;39;5;286;113;69;8060;361;3;3;14;26;3;3850;12;17;300;150;226;63;57;46;32;10;217;97;64;83;2047;3523;Yes;91;2010;13/01/2025;321;Videos;Fashion;Friends only;No;No;2;Free;104
344979;Instagram;24;Male;United Kingdom;Rural;Low;Unemployed;Other;In a relationship;No;1;67;Average;No;Weekly;3;2;176;91;96;8111;373;3;5;9;31;2;1610;5;8;219;83;110;28;16;25;18;9;71;26;37;60;14341;10000;No;3;2023;22/11/2025;322;Photos;Other;Public;No;No;1;Free;117
492140;Instagram;36;Male;Canada;Urban;Middle;Unemployed;Some college;Married;No;96;76;Poor;No;Several times a week;26;1;256;130;76;7864;655;3;6;12;26;1;2710;11;6;218;146;161;50;40;36;24;6;162;75;35;100;1008;2184;No;53;2025;08/06/2025;246;Photos;Music;Private;Yes;No;4;Free;103
118698;Instagram;35;Male;Australia;Urban;Upper-middle;Freelancer;Bachelors;Single;No;38;57;Average;No;Weekly;12;1;223;97;95;8000;278;0;5;9;27;3;1870;6;1;157;96;117;32;26;28;19;4;112;52;20;56;786;328;No;32;2014;27/08/2025;312;Mixed;Fashion;Friends only;No;No;1;Premium;98
751828;Instagram;48;Female;United States;Urban;Upper-middle;Full-time employed;Some college;Divorced;No;155;91;Average;Former;Rarely;9;6;319;118;90;8047;386;1;1;6;22;3;370;1;5;79;41;28;13;12;15;11;1;16;4;8;13;3938;3960;No;41;2024;19/11/2025;370;Live;Art;Public;Yes;Yes;0;Free;182
917927;Instagram;40;Male;Australia;Suburban;Lower-middle;Freelancer;Masters;In a relationship;Yes;26;55;Very poor;No;Several times a week;19;8;248;91;68;8042;400;1;4;4;31;2;1410;7;4;120;97;90;20;23;25;21;2;58;22;20;39;2597;1670;No;97;2022;18/07/2025;201;Live;Other;Friends only;Yes;No;2;Free;10
49010;Instagram;20;Non-binary;United States;Suburban;Lower-middle;Unemployed;PhD;Married;No;18;50;Excellent;No;Rarely;12;6;262;102;60;8050;434;2;1;10;53;5;1040;4;8;199;76;80;25;20;16;16;5;47;30;25;30;10267;10000;Yes;65;2015;20/02/2025;260;Live;Music;Friends only;Yes;Yes;2;Free;147
578743;Instagram;24;Female;India;Urban;Lower-middle;Freelancer;Bachelors;Single;Yes;101;55;Average;No;Rarely;38;1;214;125;75;8047;342;2;3;9;52;3;3870;11;14;300;150;236;66;54;41;29;3;160;95;62;118;3078;6225;No;72;2012;06/05/2025;352;Stories;Tech;Private;Yes;Yes;1;Free;106
223515;Instagram;60;Female;India;Suburban;Middle;Freelancer;Other;Married;Yes;82;68;Good;No;Never;30;6;191;114;91;7986;372;6;10;12;14;5;2810;22;8;199;146;195;52;40;39;29;4;151;43;69;65;287;400;Yes;9;2017;10/04/2025;128;Reels;Music;Private;Yes;Yes;1;Free;115
162554;Instagram;23;Female;South Korea;Urban;Low;Freelancer;Some college;In a relationship;No;31;100;Average;No;Never;1;1;234;114;70;8028;216;5;6;12;38;3;1200;4;4;172;81;78;16;17;24;16;5;56;32;23;27;1345;835;No;97;2015;13/12/2025;300;Stories;Other;Private;No;Yes;1;Free;101
298179;Instagram;37;Female;Brazil;Rural;Lower-middle;Full-time employed;High school;Single;No;70;60;Average;No;Rarely;17;9;334;140;74;8071;460;3;4;12;63;2;1130;5;6;117;77;83;32;20;22;13;5;47;19;16;45;3656;4814;No;42;2017;30/03/2025;226;Live;Fitness;Public;No;No;1;Free;145
1028986;Instagram;59;Male;South Korea;Urban;Low;Full-time employed;Bachelors;In a relationship;No;77;60;Average;No;Several times a week;10;8;253;114;72;8137;336;0;4;15;28;1;180;1;3;48;32;28;8;13;7;2;1;7;3;4;4;2957;1858;No;7;2016;12/08/2025;180;Stories;Food;Private;No;No;5;Premium;279
25646;Instagram;37;Male;Canada;Urban;Lower-middle;Full-time employed;High school;Single;Yes;160;69;Average;No;Never;36;8;265;124;62;7765;387;1;3;12;20;2;2470;10;9;200;131;153;42;30;28;25;8;111;59;35;49;2320;3395;No;1;2011;23/03/2025;247;Mixed;Music;Friends only;No;No;3;Free;106
783805;Instagram;15;Female;United States;Suburban;Upper-middle;Student;Bachelors;Married;No;128;87;Very poor;Yes;Never;11;3;234;128;99;8003;595;4;5;16;23;1;2250;11;15;276;120;145;39;40;23;31;3;109;41;41;87;4473;10000;No;6;2014;14/12/2025;205;Live;Tech;Private;Yes;No;3;Premium;119
211948;Instagram;60;Prefer not to say;India;Rural;Low;Student;Bachelors;Married;No;151;65;Good;No;Rarely;8;1;306;96;93;7931;536;3;3;5;25;2;1580;6;4;130;101;94;29;18;23;15;3;79;25;18;62;1474;2699;No;26;2017;20/12/2025;263;Mixed;Travel;Private;Yes;Yes;4;Free;103
72890;Instagram;17;Male;Brazil;Suburban;Middle;Full-time employed;High school;Married;Yes;100;66;Very poor;No;Rarely;31;10;306;139;77;8022;379;7;3;14;88;5;2060;21;12;285;111;113;39;32;34;23;8;122;56;30;58;6130;9386;No;62;2024;06/05/2025;98;Reels;Food;Friends only;No;No;1;Free;11
532512;Instagram;19;Male;India;Urban;Lower-middle;Retired;Bachelors;In a relationship;No;94;84;Average;No;Weekly;40;9;333;118;86;7930;524;2;4;11;46;3;3210;27;10;291;150;200;51;47;40;29;13;158;87;69;125;16918;10000;No;86;2016;16/09/2025;119;Reels;Music;Friends only;Yes;No;4;Free;103
527342;Instagram;18;Female;India;Rural;Lower-middle;Full-time employed;Masters;Divorced;Yes;73;65;Average;No;Weekly;30;3;207;145;64;8200;486;2;7;12;27;1;3440;12;8;288;150;237;60;46;41;50;7;179;75;48;122;434;783;Yes;51;2023;18/06/2025;287;Videos;Art;Private;Yes;No;3;Free;11
148465;Instagram;56;Male;India;Suburban;Middle;Retired;Bachelors;Single;Yes;56;80;Very poor;Yes;Rarely;3;7;296;93;93;7984;494;1;3;7;26;5;50;1;4;37;32;23;7;12;6;5;0;2;1;1;2;621;1444;No;95;2014;26/08/2025;50;Photos;Fitness;Private;Yes;No;3;Free;817
625859;Instagram;61;Male;United States;Urban;Middle;Full-time employed;High school;In a relationship;Yes;113;71;Very poor;No;Weekly;28;5;247;150;89;7798;545;4;4;6;70;2;2340;10;10;175;124;157;53;26;32;24;8;127;55;49;73;8629;5740;No;28;2012;03/11/2025;234;Live;Other;Friends only;Yes;No;3;Free;125
107702;Instagram;46;Female;United States;Urban;Low;Part-time;Bachelors;Married;No;112;74;Good;No;Several times a week;9;7;241;141;74;8159;332;1;2;7;17;1;960;3;6;100;61;70;16;22;23;10;3;56;21;21;24;3620;7987;No;2;2025;26/05/2025;320;Stories;Fitness;Public;No;Yes;1;Premium;124
358856;Instagram;61;Female;United States;Urban;Lower-middle;Part-time;High school;Married;No;108;64;Average;No;Weekly;22;10;263;127;95;8086;399;9;7;10;10;2;1520;5;3;145;83;87;25;23;20;24;4;90;23;36;49;344;450;Yes;61;2019;08/03/2025;304;Photos;Other;Private;Yes;Yes;2;Business;95
1001038;Instagram;23;Female;United States;Urban;Low;Unemployed;Bachelors;Divorced;Yes;99;67;Very poor;No;Never;32;7;255;139;80;7861;415;0;3;5;16;3;2170;8;7;248;123;142;35;33;34;21;2;89;28;49;59;394;757;Yes;8;2021;05/08/2025;271;Mixed;Art;Public;Yes;No;2;Premium;107
619598;Instagram;29;Male;India;Urban;Upper-middle;Student;Some college;Married;No;145;67;Average;No;Never;18;8;274;139;66;7816;408;1;4;10;31;0;1870;14;2;245;107;109;39;27;38;20;5;94;50;25;73;766;648;No;87;2012;05/04/2025;134;Videos;Music;Friends only;No;Yes;2;Free;103
928876;Instagram;35;Male;Canada;Urban;Upper-middle;Student;Some college;Married;Yes;161;63;Average;No;Several times a week;35;1;240;122;64;7967;345;2;3;4;139;2;4260;19;12;280;150;228;71;47;54;34;11;177;94;96;123;4126;6693;No;76;2012;19/05/2025;224;Stories;Art;Private;Yes;Yes;1;Business;95
985282;Instagram;20;Female;United Kingdom;Urban;Middle;Student;Bachelors;In a relationship;No;20;76;Good;Yes;Rarely;6;4;218;134;67;7919;434;4;1;20;127;3;1420;5;6;210;88;97;35;20;23;14;4;82;22;29;46;5146;2370;No;19;2013;30/12/2025;284;Photos;Fashion;Public;Yes;No;2;Free;129
343457;Instagram;21;Male;Other;Suburban;Lower-middle;Freelancer;High school;In a relationship;Yes;36;66;Good;No;Never;14;7;203;127;99;7949;326;6;1;13;11;1;1060;4;7;168;76;72;20;21;23;12;4;48;13;17;39;4732;3037;No;6;2022;07/01/2025;265;Live;Travel;Private;Yes;No;0;Free;124
691091;Instagram;43;Female;United States;Urban;Lower-middle;Full-time employed;Some college;In a relationship;No;59;66;Excellent;Former;Never;40;4;275;140;74;8009;453;5;3;12;79;3;3420;40;6;238;150;208;59;42;45;27;3;187;40;79;132;408;337;No;28;2015;07/12/2025;86;Reels;Fitness;Friends only;No;Yes;1;Free;10
169959;Instagram;28;Female;Australia;Urban;Upper-middle;Full-time employed;High school;Single;No;68;85;Average;Yes;Rarely;29;9;266;110;79;8046;219;7;7;8;26;9;2230;25;7;256;110;130;40;36;44;32;5;123;65;38;87;604;584;No;26;2020;09/03/2025;89;Mixed;Art;Private;Yes;No;3;Free;103
474200;Instagram;44;Female;Brazil;Urban;Middle;Freelancer;High school;Single;Yes;88;80;Good;No;Several times a week;29;9;292;110;61;7933;406;0;5;12;31;4;1900;11;4;146;118;99;35;31;32;20;3;88;33;38;54;2446;2809;No;53;2018;22/03/2025;173;Photos;Food;Friends only;Yes;No;1;Free;95
563455;Instagram;13;Female;United States;Suburban;Upper-middle;Full-time employed;Masters;Single;No;43;54;Poor;No;Weekly;2;2;219;113;75;7925;430;4;8;13;33;2;1470;5;9;222;87;97;23;21;19;12;4;63;27;20;30;6097;10000;No;58;2025;20/02/2025;294;Stories;Art;Public;Yes;Yes;1;Free;115
859990;Instagram;19;Male;United Kingdom;Urban;Middle;Full-time employed;High school;Single;No;55;72;Average;Former;Rarely;40;1;253;93;71;7915;381;3;2;12;10;3;4210;21;13;300;150;234;68;46;58;41;8;177;118;97;103;1747;1267;No;5;2017;16/06/2025;200;Reels;Fashion;Friends only;Yes;Yes;1;Free;97
406591;Instagram;46;Male;Japan;Suburban;High;Full-time employed;Bachelors;Single;Yes;34;58;Average;Former;Rarely;34;3;268;91;89;7968;278;3;6;4;9;5;3360;13;10;243;150;201;46;39;48;32;9;167;64;48;68;322;311;No;6;2023;27/03/2025;258;Live;Art;Public;Yes;No;3;Free;96
576253;Instagram;23;Female;Brazil;Rural;Middle;Student;Masters;Married;No;127;63;Good;No;Several times a week;7;8;200;156;95;8057;357;1;2;11;5;3;1300;4;12;194;90;83;26;27;18;18;5;72;36;18;35;3550;1963;No;28;2024;27/08/2025;325;Stories;Other;Public;Yes;No;4;Free;131
290135;Instagram;29;Male;United States;Rural;Lower-middle;Full-time employed;Some college;Widowed;No;57;89;Poor;No;Rarely;27;10;257;126;69;7997;320;0;3;8;50;6;2310;15;9;280;117;146;29;31;34;23;9;95;53;45;65;7618;6384;No;62;2015;10/02/2025;154;Photos;Food;Private;Yes;No;3;Free;10
315709;Instagram;52;Male;United States;Urban;High;Full-time employed;Some college;In a relationship;No;42;56;Good;No;Rarely;32;2;207;146;88;8075;379;2;2;17;63;1;2960;20;2;235;150;175;57;43;46;25;4;149;74;40;101;923;859;No;97;2023;15/06/2025;148;Videos;Food;Private;No;No;0;Premium;99
368409;Instagram;27;Female;Canada;Suburban;Middle;Freelancer;Bachelors;Single;Yes;88;81;Good;No;Rarely;17;7;226;139;75;8072;409;3;6;14;48;3;1800;10;2;241;109;134;28;31;29;25;3;99;50;44;69;385;430;No;66;2011;05/11/2025;180;Mixed;Other;Private;Yes;Yes;5;Premium;108
480525;Instagram;57;Male;Canada;Urban;Lower-middle;Part-time;PhD;Single;No;45;58;Good;Yes;Rarely;1;7;275;152;94;7843;440;2;1;9;44;2;50;1;3;38;34;35;11;14;13;8;0;3;1;1;1;1193;690;No;52;2024;30/09/2025;50;Photos;Tech;Private;Yes;No;5;Free;110
270006;Instagram;15;Female;Brazil;Suburban;Middle;Full-time employed;Bachelors;In a relationship;No;35;63;Average;No;Several times a week;23;8;189;134;76;8020;328;1;8;10;10;4;1610;14;8;205;107;94;34;26;20;12;4;67;21;17;50;14916;10000;No;0;2022;24/02/2025;115;Live;Other;Public;Yes;No;3;Free;115
377555;Instagram;23;Male;Brazil;Urban;Middle;Full-time employed;Bachelors;Married;No;64;94;Good;No;Weekly;15;5;270;128;73;8057;250;2;2;10;85;6;1460;5;14;191;89;81;31;28;25;13;3;86;15;24;39;1873;1334;No;28;2011;06/03/2025;292;Reels;Music;Friends only;No;No;1;Premium;126
515508;Instagram;27;Female;United States;Suburban;Lower-middle;Full-time employed;High school;Single;No;32;62;Very poor;No;Never;40;4;202;150;84;8035;236;6;4;14;10;3;3330;20;9;300;150;186;50;41;43;23;5;159;49;72;84;3413;2093;No;89;2023;13/08/2025;166;Live;Other;Friends only;Yes;Yes;3;Premium;94
146896;Instagram;15;Male;Australia;Rural;Low;Retired;Masters;Single;Yes;81;70;Average;No;Rarely;22;6;292;94;62;7832;580;1;4;7;17;2;2380;23;9;263;121;150;49;37;36;20;7;105;38;27;63;1492;1510;Yes;9;2015;05/08/2025;103;Videos;Art;Public;Yes;No;2;Free;115
512292;Instagram;36;Male;United States;Suburban;Middle;Full-time employed;Bachelors;Married;No;64;61;Average;No;Never;31;1;206;152;64;8064;325;2;1;9;20;4;3520;29;5;260;150;209;61;44;37;32;5;174;79;71;100;161;217;Yes;62;2024;11/02/2025;121;Reels;Art;Friends only;No;No;2;Free;98
1013108;Instagram;52;Male;Canada;Urban;Lower-middle;Retired;Some college;Single;No;180;73;Average;Yes;Never;37;8;281;145;67;7883;301;4;5;12;25;1;3300;11;10;222;150;179;44;40;48;33;11;198;59;53;117;11670;10000;No;19;2017;05/01/2025;300;Stories;Art;Public;No;Yes;3;Free;9
270855;Instagram;31;Female;United States;Urban;Upper-middle;Full-time employed;High school;Single;No;25;74;Poor;No;Weekly;10;8;225;107;82;7993;418;1;4;11;45;3;370;1;3;70;51;35;14;10;13;11;3;20;10;6;8;1166;2585;No;96;2012;24/10/2025;370;Mixed;Food;Friends only;Yes;No;2;Free;189
316893;Instagram;30;Male;Australia;Urban;Lower-middle;Freelancer;Masters;Single;No;63;72;Excellent;Former;Never;22;10;177;116;65;8149;451;3;8;12;6;3;2060;7;11;154;125;143;45;30;32;20;4;102;48;33;74;603;1242;No;5;2020;21/02/2025;294;Videos;Travel;Private;No;No;1;Free;129
860780;Instagram;63;Male;United Kingdom;Urban;Low;Student;Bachelors;Single;No;9;53;Average;No;Weekly;31;6;277;144;72;8029;438;4;5;9;16;2;3300;12;8;232;150;192;50;51;56;27;6;193;38;59;103;630;398;No;66;2020;26/07/2025;275;Stories;Fashion;Private;Yes;No;0;Free;95
758170;Instagram;44;Male;India;Suburban;Middle;Full-time employed;High school;Married;No;20;85;Excellent;No;Never;27;9;316;135;66;8008;362;3;5;4;32;6;950;7;0;105;72;76;23;20;18;5;1;48;27;23;31;3844;3902;No;2;2021;09/06/2025;136;Mixed;Tech;Private;No;No;1;Free;127
376202;Instagram;34;Male;India;Urban;Middle;Part-time;Some college;In a relationship;Yes;47;78;Good;No;Rarely;10;8;244;113;86;8082;368;0;7;7;16;2;970;3;0;99;76;78;10;14;22;25;5;44;18;18;26;328;532;No;2;2017;08/06/2025;323;Photos;Art;Public;Yes;No;2;Free;10
102208;Instagram;15;Male;Canada;Urban;Low;Full-time employed;Bachelors;Single;No;94;85;Very poor;No;Rarely;22;7;310;130;83;7999;492;6;4;14;44;4;2570;9;8;288;148;165;47;41;42;21;4;143;67;45;83;3093;2636;No;88;2012;05/05/2025;286;Reels;Art;Friends only;No;Yes;1;Free;11
536647;Instagram;26;Male;India;Urban;Lower-middle;Full-time employed;Some college;Single;No;71;61;Average;No;Never;18;8;192;94;92;7986;394;2;2;14;24;1;2050;18;7;222;127;126;37;24;28;19;3;88;55;21;81;1145;535;No;8;2012;01/10/2025;114;Mixed;Fashion;Private;Yes;Yes;0;Free;107
461456;Instagram;21;Male;Australia;Urban;Middle;Unemployed;Some college;In a relationship;Yes;31;66;Good;No;Never;13;7;279;153;67;8069;335;9;3;11;19;0;1450;7;9;191;92;93;27;16;17;16;5;63;35;22;51;850;1960;No;88;2024;04/04/2025;207;Live;Music;Private;No;No;4;Premium;119
427985;Instagram;36;Male;Canada;Rural;High;Full-time employed;Bachelors;Single;No;40;67;Good;No;Rarely;0;4;246;96;88;7990;355;4;4;6;29;2;450;4;6;68;44;42;11;9;17;5;4;19;10;10;15;892;1207;Yes;87;2020;16/09/2025;112;Stories;Travel;Private;Yes;No;4;Free;178
183879;Instagram;64;Female;United States;Urban;High;Unemployed;Other;In a relationship;No;57;63;Very poor;No;Several times a week;7;1;241;104;60;8108;420;2;2;15;44;3;1640;5;2;156;90;109;36;24;46;16;2;95;23;33;43;364;689;No;17;2025;04/12/2025;328;Reels;Art;Private;Yes;No;4;Free;113
909419;Instagram;26;Female;Other;Rural;High;Student;Bachelors;Married;No;33;53;Average;Yes;Rarely;6;6;234;146;79;7856;595;0;1;12;84;0;170;1;3;136;40;29;9;9;9;4;1;9;4;2;4;1266;2233;No;83;2013;16/03/2025;170;Stories;Fashion;Public;No;No;2;Free;311
1034564;Instagram;42;Male;India;Urban;Lower-middle;Full-time employed;Bachelors;Married;No;81;54;Good;Yes;Never;16;10;223;117;72;8152;377;2;3;4;90;4;830;6;6;90;55;65;17;16;15;8;4;36;9;16;23;4884;5277;No;5;2012;26/08/2025;138;Reels;Other;Public;Yes;Yes;1;Premium;139
935891;Instagram;63;Female;United States;Urban;Middle;Student;Some college;Single;Yes;23;64;Average;No;Rarely;14;9;259;107;86;8088;600;4;1;6;15;3;1060;4;3;112;66;89;24;19;12;20;1;53;23;21;24;563;682;No;72;2015;08/01/2025;265;Stories;Fitness;Friends only;No;Yes;2;Free;136
54021;Instagram;42;Female;Brazil;Urban;Lower-middle;Full-time employed;Bachelors;Single;No;46;76;Average;Yes;Never;10;8;275;155;92;8006;302;4;2;15;22;3;1700;10;1;132;97;119;28;41;37;18;5;78;41;33;54;175;139;No;31;2014;10/12/2025;170;Mixed;Travel;Private;Yes;No;2;Free;104
359304;Instagram;26;Male;Australia;Urban;Middle;Retired;High school;Divorced;Yes;36;55;Good;No;Never;8;7;231;97;68;7978;431;1;6;14;48;1;940;6;3;197;69;73;17;14;24;6;1;40;20;13;26;566;759;Yes;49;2014;09/12/2025;157;Reels;Tech;Friends only;Yes;No;0;Free;122
59417;Instagram;16;Female;Australia;Urban;Middle;Student;Masters;Single;No;27;71;Very poor;Yes;Weekly;7;1;239;129;78;7942;559;4;2;7;33;1;2010;6;15;236;119;124;29;31;30;22;6;84;24;34;48;6153;8249;Yes;69;2016;03/06/2025;335;Mixed;Food;Public;Yes;No;1;Free;112
974560;Instagram;65;Male;India;Rural;Lower-middle;Full-time employed;Masters;Single;No;139;65;Average;No;Daily;6;8;253;132;71;8082;406;4;3;11;47;3;60;1;4;45;24;23;6;14;5;6;0;3;1;1;1;814;752;No;23;2023;28/10/2025;60;Videos;Fitness;Friends only;No;Yes;2;Free;671
440161;Instagram;17;Female;Brazil;Rural;Low;Full-time employed;High school;Divorced;Yes;53;69;Excellent;No;Never;6;3;231;94;67;7959;281;1;6;11;24;10;1880;16;12;204;94;111;26;16;31;15;7;97;23;31;72;641;1241;No;35;2020;20/07/2025;118;Videos;Fitness;Friends only;Yes;Yes;2;Business;105
754558;Instagram;17;Male;United States;Urban;Upper-middle;Unemployed;Some college;Single;Yes;54;65;Average;Yes;Rarely;4;10;248;103;84;8046;449;5;1;16;39;2;630;2;16;153;54;56;12;13;21;9;3;27;9;14;14;1883;2493;No;71;2010;23/10/2025;315;Videos;Travel;Friends only;Yes;Yes;1;Premium;20
348520;Instagram;18;Male;Canada;Suburban;Middle;Full-time employed;Masters;Single;No;102;68;Good;No;Weekly;11;8;265;110;93;7968;429;5;3;14;36;5;550;5;5;149;65;61;16;16;15;11;0;23;7;8;15;420;502;No;97;2016;24/01/2025;110;Live;Food;Private;No;Yes;2;Free;193
943999;Instagram;58;Female;Germany;Urban;Lower-middle;Student;Bachelors;Divorced;Yes;112;89;Poor;No;Rarely;8;4;261;147;71;8158;319;3;3;10;22;3;830;6;4;78;63;68;21;19;13;10;3;45;20;19;29;3445;5323;Yes;29;2024;16/09/2025;138;Photos;Other;Friends only;No;Yes;1;Free;145
381646;Instagram;17;Female;Australia;Rural;Middle;Unemployed;Bachelors;Single;Yes;57;81;Average;No;Daily;17;6;246;131;74;7908;323;5;6;12;28;0;2000;7;8;235;109;135;33;29;26;26;2;103;25;48;62;3108;5648;No;49;2010;12/02/2025;286;Mixed;Tech;Friends only;Yes;No;3;Free;112
921170;Instagram;51;Non-binary;Brazil;Rural;Low;Student;Other;Married;No;35;57;Poor;Yes;Weekly;12;2;233;112;86;7990;402;3;3;9;70;7;1450;7;6;137;87;104;29;23;25;18;5;75;32;33;32;653;1146;Yes;21;2020;06/08/2025;207;Live;Tech;Private;Yes;Yes;0;Free;123
31195;Instagram;44;Male;United States;Urban;High;Student;High school;Single;Yes;3;80;Excellent;No;Weekly;8;9;266;157;62;8112;443;1;3;11;29;3;50;1;1;40;32;37;4;12;16;7;0;3;1;1;1;2578;2002;No;34;2015;19/12/2025;50;Live;Fitness;Friends only;Yes;Yes;3;Free;80
678006;Instagram;34;Male;Canada;Urban;Lower-middle;Full-time employed;Masters;Single;No;24;77;Average;Former;Weekly;14;10;267;116;71;8072;438;6;1;10;14;3;1040;6;4;121;63;85;26;13;30;16;3;55;12;19;23;665;628;No;38;2015;13/03/2025;173;Photos;Music;Public;No;No;2;Free;142
635130;Instagram;65;Female;United States;Rural;Lower-middle;Freelancer;Bachelors;Single;No;35;64;Average;No;Weekly;2;10;278;96;62;7892;427;1;3;10;16;6;50;1;4;45;31;30;7;16;6;4;1;2;1;1;1;1214;752;No;84;2025;27/06/2025;50;Videos;Fashion;Friends only;Yes;No;3;Free;933
848281;Instagram;42;Female;United States;Urban;Middle;Student;Other;Single;No;113;67;Average;No;Rarely;7;9;230;157;87;7953;254;2;3;8;90;3;320;1;3;63;63;43;12;12;8;11;1;17;5;7;9;1084;1122;Yes;35;2020;21/11/2025;320;Reels;Music;Private;No;No;5;Free;23
375069;Instagram;49;Male;United States;Urban;Middle;Student;Other;Single;No;93;72;Good;Former;Never;1;4;217;157;95;8177;314;5;3;13;7;1;150;1;2;46;23;30;10;11;18;5;0;8;2;2;4;3499;2763;No;38;2024;08/09/2025;150;Photos;Tech;Public;Yes;No;1;Free;35
929173;Instagram;31;Male;Australia;Urban;High;Full-time employed;High school;Single;Yes;65;76;Poor;Yes;Never;39;3;231;138;71;8082;388;2;4;11;11;3;4890;14;8;300;150;271;70;59;60;43;11;292;110;91;108;683;300;No;19;2014;09/12/2025;349;Stories;Music;Friends only;No;Yes;5;Free;89
794471;Instagram;38;Female;Canada;Urban;Lower-middle;Full-time employed;Bachelors;Single;Yes;63;77;Average;No;Rarely;28;8;257;115;83;8080;478;3;0;11;57;5;2000;6;2;164;108;131;33;27;30;27;4;96;36;41;67;110;64;No;54;2016;07/10/2025;333;Reels;Tech;Private;No;No;1;Free;101
184422;Instagram;36;Non-binary;United States;Suburban;High;Full-time employed;Some college;Married;No;130;45;Average;No;Weekly;13;8;242;94;90;7986;403;1;5;15;33;3;1300;4;3;104;97;93;41;25;22;13;4;56;38;25;41;4066;8934;No;26;2017;03/01/2026;325;Reels;Art;Public;Yes;No;1;Free;14
285558;Instagram;30;Female;United States;Suburban;Lower-middle;Student;Bachelors;Married;No;75;65;Average;No;Never;27;8;350;154;81;8006;514;4;1;11;48;1;2440;8;7;174;118;154;41;35;28;21;5;116;57;59;92;7303;4317;No;97;2014;01/06/2025;305;Photos;Fashion;Private;No;Yes;5;Free;105
